time;voltage
22.9519;0.9896
22.9529;0.9896
22.9539;0.9896
22.9549;0.9896
22.9559;0.9896
22.9569;0.9896
22.9579;0.9896
22.9589;0.9896
22.9599;0.9896
22.9609;0.9896
22.9619;0.9896
22.9629;0.9896
22.9639;0.9896
22.9649;0.9896
22.9659;0.9896
22.9669;0.9896
22.9679;0.9896
22.9689;0.9896
22.9699;0.9896
22.9709;0.9896
22.9719;0.9896
22.9729;0.9896
22.9739;0.9896
22.9749;0.9896
22.9759;0.9896
22.9769;0.9896
22.9779;0.9896
22.9789;0.9896
22.9799;0.9896
22.9809;0.9896
22.9819;0.9896
22.9829;0.9896
22.9839;0.9896
22.9849;0.9896
22.9859;0.9896
22.9869;0.9896
22.9879;0.9896
22.9889;0.9896
22.9899;0.9896
22.9909;0.9896
22.9919;0.9896
22.9929;0.9896
22.9939;0.9896
22.9949;0.9896
22.9959;0.9896
22.9969;0.9896
22.9979;0.9896
22.9989;0.9896
22.9999;0.9896
23.0009;0.9896
23.0019;0.9896
23.0029;0.9896
23.0039;0.9896
23.0049;0.9896
23.0059;0.9896
23.0069;0.9896
23.0079;0.9896
23.0089;0.9896
23.0099;0.9896
23.0109;0.9896
23.0119;0.9896
23.0129;0.9896
23.0139;0.9896
23.0149;0.9896
23.0159;0.9896
23.0169;0.9896
23.0179;0.9896
23.0189;0.9896
23.0199;0.9896
23.0209;0.9896
23.0219;0.9896
23.0229;0.9896
23.0239;0.9896
23.0249;0.9896
23.0259;0.9896
23.0269;0.9896
23.0279;0.9896
23.0289;0.9896
23.0299;0.9896
23.0309;0.9896
23.0319;0.9896
23.0329;0.9896
23.0339;0.9896
23.0349;0.9896
23.0359;0.9896
23.0369;0.9896
23.0379;0.9896
23.0389;0.9896
23.0399;0.9896
23.0409;0.9896
23.0419;0.9896
23.0429;0.9896
23.0439;0.9896
23.0449;0.9896
23.0459;0.9896
23.0469;0.9896
23.0479;0.9896
23.0489;0.9896
23.0499;0.9896
23.0509;0.9896
23.0519;0.9896
23.0529;0.9896
23.0539;0.9896
23.0549;0.9896
23.0559;0.9896
23.0569;0.9896
23.0579;0.9896
23.0589;0.9896
23.0599;0.9896
23.0609;0.9896
23.0619;0.9896
23.0629;0.9896
23.0639;0.9896
23.0649;0.9896
23.0659;0.9896
23.0669;0.9896
23.0679;0.9896
23.0689;0.9896
23.0699;0.9896
23.0709;0.9896
23.0719;0.9896
23.0729;0.9896
23.0739;0.9896
23.0749;0.9896
23.0759;0.9896
23.0769;0.9896
23.0779;0.9896
23.0789;0.9896
23.0799;0.9896
23.0809;0.9896
23.0819;0.9896
23.0829;0.9896
23.0839;0.9896
23.0849;0.9896
23.0859;0.9896
23.0869;0.9896
23.0879;0.9896
23.0889;0.9896
23.0899;0.9896
23.0909;0.9896
23.0919;0.9896
23.0929;0.9896
23.0939;0.9896
23.0949;0.9896
23.0959;0.9896
23.0969;0.9896
23.0979;0.9896
23.0989;0.9896
23.0999;0.9896
23.1009;0.9896
23.1019;0.9896
23.1029;0.9896
23.1039;0.9896
23.1049;0.9896
23.1059;0.9896
23.1069;0.9896
23.1079;0.9896
23.1089;0.9896
23.1099;0.9896
23.1109;0.9896
23.1119;0.9896
23.1129;0.9896
23.1139;0.9896
23.1149;0.9896
23.1159;0.9896
23.1169;0.9896
23.1179;0.9896
23.1189;0.9896
23.1199;0.9896
23.1209;0.9896
23.1219;0.9896
23.1229;0.9896
23.1239;0.9896
23.1249;0.9896
23.1259;0.9896
23.1269;0.9896
23.1279;0.9896
23.1289;0.9896
23.1299;0.9896
23.1309;0.9896
23.1319;0.9896
23.1329;0.9896
23.1339;0.9896
23.1349;0.9896
23.1359;0.9896
23.1369;0.9896
23.1379;0.9896
23.1389;0.9896
23.1399;0.9896
23.1409;0.9896
23.1419;0.9896
23.1429;0.9896
23.1439;0.9896
23.1449;0.9896
23.1459;0.9896
23.1469;0.9896
23.1479;0.9896
23.1489;0.9896
23.1499;0.9896
23.1509;0.9896
23.1519;0.9896
23.1529;0.9896
23.1539;0.9896
23.1549;0.9896
23.1559;0.9896
23.1569;0.9896
23.1579;0.9896
23.1589;0.9896
23.1599;0.9896
23.1609;0.9896
23.1619;0.9896
23.1629;0.9896
23.1639;0.9896
23.1649;0.9896
23.1659;0.9896
23.1669;0.9896
23.1679;0.9896
23.1689;0.9896
23.1699;0.9896
23.1709;0.9896
23.1719;0.9896
23.1729;0.9896
23.1739;0.9896
23.1749;0.9896
23.1759;0.9896
23.1769;0.9896
23.1779;0.9896
23.1789;0.9896
23.1799;0.9896
23.1809;0.9896
23.1819;0.9896
23.1829;0.9896
23.1839;0.9896
23.1849;0.9896
23.1859;0.9896
23.1869;0.9896
23.1879;0.9896
23.1889;0.9896
23.1899;0.9896
23.1909;0.9896
23.1919;0.9896
23.1929;0.9896
23.1939;0.9896
23.1949;0.9896
23.1959;0.9896
23.1969;0.9896
23.1979;0.9896
23.1989;0.9896
23.1999;0.9896
23.2009;0.9896
23.2019;0.9896
23.2029;0.9896
23.2039;0.9896
23.2049;0.9896
23.2059;0.9896
23.2069;0.9896
23.2079;0.9896
23.2089;0.9896
23.2099;0.9897
23.2109;0.9897
23.2119;0.9897
23.2129;0.9897
23.2139;0.9897
23.2149;0.9897
23.2159;0.9897
23.2169;0.9897
23.2179;0.9897
23.2189;0.9897
23.2199;0.9897
23.2209;0.9897
23.2219;0.9897
23.2229;0.9897
23.2239;0.9897
23.2249;0.9897
23.2259;0.9897
23.2269;0.9897
23.2279;0.9897
23.2289;0.9897
23.2299;0.9897
23.2309;0.9897
23.2319;0.9897
23.2329;0.9897
23.2339;0.9897
23.2349;0.9897
23.2359;0.9897
23.2369;0.9897
23.2379;0.9897
23.2389;0.9897
23.2399;0.9897
23.2409;0.9897
23.2419;0.9897
23.2429;0.9897
23.2439;0.9897
23.2449;0.9897
23.2459;0.9897
23.2469;0.9897
23.2479;0.9897
23.2489;0.9897
23.2499;0.9897
23.2509;0.9897
23.2519;0.9897
23.2529;0.9897
23.2539;0.9897
23.2549;0.9897
23.2559;0.9897
23.2569;0.9897
23.2579;0.9897
23.2589;0.9897
23.2599;0.9897
23.2609;0.9897
23.2619;0.9897
23.2629;0.9897
23.2639;0.9897
23.2649;0.9897
23.2659;0.9897
23.2669;0.9897
23.2679;0.9897
23.2689;0.9897
23.2699;0.9897
23.2709;0.9897
23.2719;0.9897
23.2729;0.9897
23.2739;0.9897
23.2749;0.9897
23.2759;0.9897
23.2769;0.9897
23.2779;0.9897
23.2789;0.9897
23.2799;0.9897
23.2809;0.9897
23.2819;0.9897
23.2829;0.9897
23.2839;0.9897
23.2849;0.9897
23.2859;0.9897
23.2869;0.9897
23.2879;0.9897
23.2889;0.9897
23.2899;0.9897
23.2909;0.9897
23.2919;0.9897
23.2929;0.9897
23.2939;0.9897
23.2949;0.9897
23.2959;0.9897
23.2969;0.9897
23.2979;0.9897
23.2989;0.9897
23.2999;0.9897
23.3009;0.9897
23.3019;0.9897
23.3029;0.9897
23.3039;0.9897
23.3049;0.9897
23.3059;0.9897
23.3069;0.9897
23.3079;0.9897
23.3089;0.9897
23.3099;0.9897
23.3109;0.9897
23.3119;0.9897
23.3129;0.9897
23.3139;0.9897
23.3149;0.9897
23.3159;0.9897
23.3169;0.9897
23.3179;0.9897
23.3189;0.9897
23.3199;0.9897
23.3209;0.9897
23.3219;0.9897
23.3229;0.9897
23.3239;0.9897
23.3249;0.9897
23.3259;0.9897
23.3269;0.9897
23.3279;0.9897
23.3289;0.9897
23.3299;0.9897
23.3309;0.9897
23.3319;0.9897
23.3329;0.9897
23.3339;0.9897
23.3349;0.9897
23.3359;0.9897
23.3369;0.9897
23.3379;0.9897
23.3389;0.9897
23.3399;0.9897
23.3409;0.9897
23.3419;0.9897
23.3429;0.9897
23.3439;0.9897
23.3449;0.9897
23.3459;0.9897
23.3469;0.9897
23.3479;0.9897
23.3489;0.9897
23.3499;0.9897
23.3509;0.9897
23.3519;0.9897
23.3529;0.9897
23.3539;0.9897
23.3549;0.9897
23.3559;0.9897
23.3569;0.9897
23.3579;0.9897
23.3589;0.9897
23.3599;0.9897
23.3609;0.9897
23.3619;0.9897
23.3629;0.9897
23.3639;0.9897
23.3649;0.9897
23.3659;0.9897
23.3669;0.9897
23.3679;0.9897
23.3689;0.9897
23.3699;0.9897
23.3709;0.9897
23.3719;0.9897
23.3729;0.9897
23.3739;0.9897
23.3749;0.9897
23.3759;0.9897
23.3769;0.9897
23.3779;0.9897
23.3789;0.9897
23.3799;0.9897
23.3809;0.9897
23.3819;0.9897
23.3829;0.9897
23.3839;0.9897
23.3849;0.9897
23.3859;0.9897
23.3869;0.9897
23.3879;0.9897
23.3889;0.9897
23.3899;0.9897
23.3909;0.9897
23.3919;0.9897
23.3929;0.9897
23.3939;0.9897
23.3949;0.9897
23.3959;0.9897
23.3969;0.9897
23.3979;0.9897
23.3989;0.9897
23.3999;0.9897
23.4009;0.9897
23.4019;0.9897
23.4029;0.9897
23.4039;0.9897
23.4049;0.9897
23.4059;0.9897
23.4069;0.9897
23.4079;0.9897
23.4089;0.9897
23.4099;0.9897
23.4109;0.9897
23.4119;0.9897
23.4129;0.9897
23.4139;0.9897
23.4149;0.9897
23.4159;0.9897
23.4169;0.9897
23.4179;0.9897
23.4189;0.9897
23.4199;0.9897
23.4209;0.9897
23.4219;0.9897
23.4229;0.9897
23.4239;0.9897
23.4249;0.9897
23.4259;0.9897
23.4269;0.9897
23.4279;0.9897
23.4289;0.9897
23.4299;0.9897
23.4309;0.9897
23.4319;0.9897
23.4329;0.9897
23.4339;0.9897
23.4349;0.9897
23.4359;0.9897
23.4369;0.9897
23.4379;0.9897
23.4389;0.9897
23.4399;0.9897
23.4409;0.9897
23.4419;0.9897
23.4429;0.9897
23.4439;0.9897
23.4449;0.9897
23.4459;0.9897
23.4469;0.9897
23.4479;0.9897
23.4489;0.9897
23.4499;0.9897
23.4509;0.9897
23.4519;0.9897
23.4529;0.9897
23.4539;0.9897
23.4549;0.9897
23.4559;0.9897
23.4569;0.9897
23.4579;0.9897
23.4589;0.9897
23.4599;0.9897
23.4609;0.9897
23.4619;0.9897
23.4629;0.9897
23.4639;0.9897
23.4649;0.9897
23.4659;0.9897
23.4669;0.9897
23.4679;0.9897
23.4689;0.9897
23.4699;0.9897
23.4709;0.9897
23.4719;0.9897
23.4729;0.9897
23.4739;0.9897
23.4749;0.9897
23.4759;0.9897
23.4769;0.9897
23.4779;0.9897
23.4789;0.9897
23.4799;0.9897
23.4809;0.9897
23.4819;0.9897
23.4829;0.9897
23.4839;0.9897
23.4849;0.9897
23.4859;0.9897
23.4869;0.9897
23.4879;0.9897
23.4889;0.9897
23.4899;0.9897
23.4909;0.9897
23.4919;0.9897
23.4929;0.9897
23.4939;0.9897
23.4949;0.9897
23.4959;0.9897
23.4969;0.9897
23.4979;0.9897
23.4989;0.9897
23.4999;0.9897
23.5009;0.9897
23.5019;0.9897
23.5029;0.9897
23.5039;0.9897
23.5049;0.9897
23.5059;0.9897
23.5069;0.9897
23.5079;0.9897
23.5089;0.9897
23.5099;0.9897
23.5109;0.9897
23.5119;0.9897
23.5129;0.9897
23.5139;0.9897
23.5149;0.9897
23.5159;0.9897
23.5169;0.9897
23.5179;0.9897
23.5189;0.9897
23.5199;0.9897
23.5209;0.9897
23.5219;0.9897
23.5229;0.9897
23.5239;0.9897
23.5249;0.9897
23.5259;0.9897
23.5269;0.9897
23.5279;0.9897
23.5289;0.9897
23.5299;0.9897
23.5309;0.9897
23.5319;0.9897
23.5329;0.9897
23.5339;0.9897
23.5349;0.9897
23.5359;0.9897
23.5369;0.9897
23.5379;0.9897
23.5389;0.9897
23.5399;0.9897
23.5409;0.9897
23.5419;0.9897
23.5429;0.9897
23.5439;0.9897
23.5449;0.9897
23.5459;0.9897
23.5469;0.9897
23.5479;0.9897
23.5489;0.9897
23.5499;0.9897
23.5509;0.9897
23.5519;0.9897
23.5529;0.9897
23.5539;0.9897
23.5549;0.9897
23.5559;0.9897
23.5569;0.9897
23.5579;0.9897
23.5589;0.9897
23.5599;0.9897
23.5609;0.9897
23.5619;0.9897
23.5629;0.9897
23.5639;0.9897
23.5649;0.9897
23.5659;0.9897
23.5669;0.9897
23.5679;0.9897
23.5689;0.9897
23.5699;0.9897
23.5709;0.9897
23.5719;0.9897
23.5729;0.9897
23.5739;0.9897
23.5749;0.9897
23.5759;0.9897
23.5769;0.9897
23.5779;0.9897
23.5789;0.9897
23.5799;0.9897
23.5809;0.9897
23.5819;0.9897
23.5829;0.9897
23.5839;0.9897
23.5849;0.9897
23.5859;0.9897
23.5869;0.9897
23.5879;0.9897
23.5889;0.9897
23.5899;0.9897
23.5909;0.9897
23.5919;0.9897
23.5929;0.9897
23.5939;0.9897
23.5949;0.9897
23.5959;0.9897
23.5969;0.9897
23.5979;0.9897
23.5989;0.9897
23.5999;0.9897
23.6009;0.9897
23.6019;0.9897
23.6029;0.9897
23.6039;0.9897
23.6049;0.9897
23.6059;0.9897
23.6069;0.9897
23.6079;0.9897
23.6089;0.9897
23.6099;0.9898
23.6109;0.9898
23.6119;0.9898
23.6129;0.9898
23.6139;0.9898
23.6149;0.9898
23.6159;0.9898
23.6169;0.9898
23.6179;0.9898
23.6189;0.9898
23.6199;0.9898
23.6209;0.9898
23.6219;0.9898
23.6229;0.9898
23.6239;0.9898
23.6249;0.9898
23.6259;0.9898
23.6269;0.9898
23.6279;0.9898
23.6289;0.9898
23.6299;0.9898
23.6309;0.9898
23.6319;0.9898
23.6329;0.9898
23.6339;0.9898
23.6349;0.9898
23.6359;0.9898
23.6369;0.9898
23.6379;0.9898
23.6389;0.9898
23.6399;0.9898
23.6409;0.9898
23.6419;0.9898
23.6429;0.9898
23.6439;0.9898
23.6449;0.9898
23.6459;0.9898
23.6469;0.9898
23.6479;0.9898
23.6489;0.9898
23.6499;0.9898
23.6509;0.9898
23.6519;0.9898
23.6529;0.9898
23.6539;0.9898
23.6549;0.9898
23.6559;0.9898
23.6569;0.9898
23.6579;0.9898
23.6589;0.9898
23.6599;0.9898
23.6609;0.9898
23.6619;0.9898
23.6629;0.9898
23.6639;0.9898
23.6649;0.9898
23.6659;0.9898
23.6669;0.9898
23.6679;0.9898
23.6689;0.9898
23.6699;0.9898
23.6709;0.9898
23.6719;0.9898
23.6729;0.9898
23.6739;0.9898
23.6749;0.9898
23.6759;0.9898
23.6769;0.9898
23.6779;0.9898
23.6789;0.9898
23.6799;0.9898
23.6809;0.9898
23.6819;0.9898
23.6829;0.9898
23.6839;0.9898
23.6849;0.9898
23.6859;0.9898
23.6869;0.9898
23.6879;0.9898
23.6889;0.9898
23.6899;0.9898
23.6909;0.9898
23.6919;0.9898
23.6929;0.9898
23.6939;0.9898
23.6949;0.9898
23.6959;0.9898
23.6969;0.9898
23.6979;0.9898
23.6989;0.9898
23.6999;0.9898
23.7009;0.9898
23.7019;0.9898
23.7029;0.9898
23.7039;0.9898
23.7049;0.9898
23.7059;0.9898
23.7069;0.9898
23.7079;0.9898
23.7089;0.9898
23.7099;0.9898
23.7109;0.9898
23.7119;0.9898
23.7129;0.9898
23.7139;0.9898
23.7149;0.9898
23.7159;0.9898
23.7169;0.9898
23.7179;0.9898
23.7189;0.9898
23.7199;0.9898
23.7209;0.9898
23.7219;0.9898
23.7229;0.9898
23.7239;0.9898
23.7249;0.9898
23.7259;0.9898
23.7269;0.9898
23.7279;0.9898
23.7289;0.9898
23.7299;0.9898
23.7309;0.9898
23.7319;0.9898
23.7329;0.9898
23.7339;0.9898
23.7349;0.9898
23.7359;0.9898
23.7369;0.9898
23.7379;0.9898
23.7389;0.9898
23.7399;0.9898
23.7409;0.9898
23.7419;0.9898
23.7429;0.9898
23.7439;0.9898
23.7449;0.9898
23.7459;0.9898
23.7469;0.9898
23.7479;0.9898
23.7489;0.9898
23.7499;0.9898
23.7509;0.9898
23.7519;0.9898
23.7529;0.9898
23.7539;0.9898
23.7549;0.9898
23.7559;0.9898
23.7569;0.9898
23.7579;0.9898
23.7589;0.9898
23.7599;0.9898
23.7609;0.9898
23.7619;0.9898
23.7629;0.9898
23.7639;0.9898
23.7649;0.9898
23.7659;0.9898
23.7669;0.9898
23.7679;0.9898
23.7689;0.9898
23.7699;0.9898
23.7709;0.9898
23.7719;0.9898
23.7729;0.9898
23.7739;0.9898
23.7749;0.9898
23.7759;0.9898
23.7769;0.9898
23.7779;0.9898
23.7789;0.9898
23.7799;0.9898
23.7809;0.9898
23.7819;0.9898
23.7829;0.9898
23.7839;0.9898
23.7849;0.9898
23.7859;0.9898
23.7869;0.9898
23.7879;0.9898
23.7889;0.9898
23.7899;0.9898
23.7909;0.9898
23.7919;0.9898
23.7929;0.9898
23.7939;0.9898
23.7949;0.9898
23.7959;0.9898
23.7969;0.9898
23.7979;0.9898
23.7989;0.9898
23.7999;0.9898
23.8009;0.9898
23.8019;0.9898
23.8029;0.9898
23.8039;0.9898
23.8049;0.9898
23.8059;0.9898
23.8069;0.9898
23.8079;0.9898
23.8089;0.9898
23.8099;0.9898
23.8109;0.9898
23.8119;0.9898
23.8129;0.9898
23.8139;0.9898
23.8149;0.9898
23.8159;0.9898
23.8169;0.9898
23.8179;0.9898
23.8189;0.9898
23.8199;0.9898
23.8209;0.9898
23.8219;0.9898
23.8229;0.9898
23.8239;0.9898
23.8249;0.9898
23.8259;0.9898
23.8269;0.9898
23.8279;0.9898
23.8289;0.9898
23.8299;0.9898
23.8309;0.9898
23.8319;0.9898
23.8329;0.9898
23.8339;0.9898
23.8349;0.9898
23.8359;0.9898
23.8369;0.9898
23.8379;0.9898
23.8389;0.9898
23.8399;0.9898
23.8409;0.9898
23.8419;0.9898
23.8429;0.9898
23.8439;0.9898
23.8449;0.9898
23.8459;0.9898
23.8469;0.9898
23.8479;0.9898
23.8489;0.9898
23.8499;0.9898
23.8509;0.9898
23.8519;0.9898
23.8529;0.9898
23.8539;0.9898
23.8549;0.9898
23.8559;0.9898
23.8569;0.9898
23.8579;0.9898
23.8589;0.9898
23.8599;0.9898
23.8609;0.9898
23.8619;0.9898
23.8629;0.9898
23.8639;0.9898
23.8649;0.9898
23.8659;0.9898
23.8669;0.9898
23.8679;0.9898
23.8689;0.9898
23.8699;0.9898
23.8709;0.9898
23.8719;0.9898
23.8729;0.9898
23.8739;0.9898
23.8749;0.9898
23.8759;0.9898
23.8769;0.9898
23.8779;0.9898
23.8789;0.9898
23.8799;0.9898
23.8809;0.9898
23.8819;0.9898
23.8829;0.9898
23.8839;0.9898
23.8849;0.9898
23.8859;0.9898
23.8869;0.9898
23.8879;0.9898
23.8889;0.9898
23.8899;0.9898
23.8909;0.9898
23.8919;0.9898
23.8929;0.9898
23.8939;0.9898
23.8949;0.9898
23.8959;0.9898
23.8969;0.9898
23.8979;0.9898
23.8989;0.9898
23.8999;0.9898
23.9009;0.9898
23.9019;0.9898
23.9029;0.9898
23.9039;0.9898
23.9049;0.9898
23.9059;0.9898
23.9069;0.9898
23.9079;0.9898
23.9089;0.9898
23.9099;0.9898
23.9109;0.9898
23.9119;0.9898
23.9129;0.9898
23.9139;0.9898
23.9149;0.9898
23.9159;0.9898
23.9169;0.9898
23.9179;0.9898
23.9189;0.9898
23.9199;0.9898
23.9209;0.9898
23.9219;0.9898
23.9229;0.9898
23.9239;0.9898
23.9249;0.9898
23.9259;0.9898
23.9269;0.9898
23.9279;0.9898
23.9289;0.9898
23.9299;0.9898
23.9309;0.9898
23.9319;0.9898
23.9329;0.9898
23.9339;0.9898
23.9349;0.9898
23.9359;0.9898
23.9369;0.9898
23.9379;0.9898
23.9389;0.9898
23.9399;0.9898
23.9409;0.9898
23.9419;0.9898
23.9429;0.9898
23.9439;0.9898
23.9449;0.9898
23.9459;0.9898
23.9469;0.9898
23.9479;0.9898
23.9489;0.9898
23.9499;0.9898
23.9509;0.9898
23.9519;0.9898
23.9529;0.9898
23.9539;0.9898
23.9549;0.9898
23.9559;0.9898
23.9569;0.9898
23.9579;0.9898
23.9589;0.9898
23.9599;0.9898
23.9609;0.9898
23.9619;0.9898
23.9629;0.9898
23.9639;0.9898
23.9649;0.9898
23.9659;0.9898
23.9669;0.9898
23.9679;0.9898
23.9689;0.9898
23.9699;0.9898
23.9709;0.9898
23.9719;0.9898
23.9729;0.9898
23.9739;0.9898
23.9749;0.9898
23.9759;0.9898
23.9769;0.9898
23.9779;0.9898
23.9789;0.9898
23.9799;0.9898
23.9809;0.9898
23.9819;0.9898
23.9829;0.9898
23.9839;0.9898
23.9849;0.9898
23.9859;0.9898
23.9869;0.9898
23.9879;0.9898
23.9889;0.9898
23.9899;0.9898
23.9909;0.9898
23.9919;0.9898
23.9929;0.9898
23.9939;0.9898
23.9949;0.9898
23.9959;0.9898
23.9969;0.9898
23.9979;0.9898
23.9989;0.9898
23.9999;0.9898
24.0009;0.9898
24.0019;0.9898
24.0029;0.9898
24.0039;0.9898
24.0049;0.9898
24.0059;0.9898
24.0069;0.9898
24.0079;0.9898
24.0089;0.9898
24.0099;0.9898
24.0109;0.9898
24.0119;0.9898
24.0129;0.9898
24.0139;0.9898
24.0149;0.9898
24.0159;0.9898
24.0169;0.9898
24.0179;0.9898
24.0189;0.9898
24.0199;0.9898
24.0209;0.9898
24.0219;0.9898
24.0229;0.9898
24.0239;0.9898
24.0249;0.9898
24.0259;0.9898
24.0269;0.9898
24.0279;0.9898
24.0289;0.9899
24.0299;0.9899
24.0309;0.9899
24.0319;0.9899
24.0329;0.9899
24.0339;0.9899
24.0349;0.9899
24.0359;0.9899
24.0369;0.9899
24.0379;0.9899
24.0389;0.9899
24.0399;0.9899
24.0409;0.9899
24.0419;0.9899
24.0429;0.9899
24.0439;0.9899
24.0449;0.9899
24.0459;0.9899
24.0469;0.9899
24.0479;0.9899
24.0489;0.9899
24.0499;0.9899
24.0509;0.9899
24.0519;0.9899
24.0529;0.9899
24.0539;0.9899
24.0549;0.9899
24.0559;0.9899
24.0569;0.9899
24.0579;0.9899
24.0589;0.9899
24.0599;0.9899
24.0609;0.9899
24.0619;0.9899
24.0629;0.9899
24.0639;0.9899
24.0649;0.9899
24.0659;0.9899
24.0669;0.9899
24.0679;0.9899
24.0689;0.9899
24.0699;0.9899
24.0709;0.9899
24.0719;0.9899
24.0729;0.9899
24.0739;0.9899
24.0749;0.9899
24.0759;0.9899
24.0769;0.9899
24.0779;0.9899
24.0789;0.9899
24.0799;0.9899
24.0809;0.9899
24.0819;0.9899
24.0829;0.9899
24.0839;0.9899
24.0849;0.9899
24.0859;0.9899
24.0869;0.9899
24.0879;0.9899
24.0889;0.9899
24.0899;0.9899
24.0909;0.9899
24.0919;0.9899
24.0929;0.9899
24.0939;0.9899
24.0949;0.9899
24.0959;0.9899
24.0969;0.9899
24.0979;0.9899
24.0989;0.9899
24.0999;0.9899
24.1009;0.9899
24.1019;0.9899
24.1029;0.9899
24.1039;0.9899
24.1049;0.9899
24.1059;0.9899
24.1069;0.9899
24.1079;0.9899
24.1089;0.9899
24.1099;0.9899
24.1109;0.9899
24.1119;0.9899
24.1129;0.9899
24.1139;0.9899
24.1149;0.9899
24.1159;0.9899
24.1169;0.9899
24.1179;0.9899
24.1189;0.9899
24.1199;0.9899
24.1209;0.9899
24.1219;0.9899
24.1229;0.9899
24.1239;0.9899
24.1249;0.9899
24.1259;0.9899
24.1269;0.9899
24.1279;0.9899
24.1289;0.9899
24.1299;0.9899
24.1309;0.9899
24.1319;0.9899
24.1329;0.9899
24.1339;0.9899
24.1349;0.9899
24.1359;0.9899
24.1369;0.9899
24.1379;0.9899
24.1389;0.9899
24.1399;0.9899
24.1409;0.9899
24.1419;0.9899
24.1429;0.9899
24.1439;0.9899
24.1449;0.9899
24.1459;0.9899
24.1469;0.9899
24.1479;0.9899
24.1489;0.9899
24.1499;0.9899
24.1509;0.9899
24.1519;0.9899
24.1529;0.9899
24.1539;0.9899
24.1549;0.9899
24.1559;0.9899
24.1569;0.9899
24.1579;0.9899
24.1589;0.9899
24.1599;0.9899
24.1609;0.9899
24.1619;0.9899
24.1629;0.9899
24.1639;0.9899
24.1649;0.9899
24.1659;0.9899
24.1669;0.9899
24.1679;0.9899
24.1689;0.9899
24.1699;0.9899
24.1709;0.9899
24.1719;0.9899
24.1729;0.9899
24.1739;0.9899
24.1749;0.9899
24.1759;0.9899
24.1769;0.9899
24.1779;0.9899
24.1789;0.9899
24.1799;0.9899
24.1809;0.9899
24.1819;0.9899
24.1829;0.9899
24.1839;0.9899
24.1849;0.9899
24.1859;0.9899
24.1869;0.9899
24.1879;0.9899
24.1889;0.9899
24.1899;0.9899
24.1909;0.9899
24.1919;0.9899
24.1929;0.9899
24.1939;0.9899
24.1949;0.9899
24.1959;0.9899
24.1969;0.9899
24.1979;0.9899
24.1989;0.9899
24.1999;0.9899
24.2009;0.9899
24.2019;0.9899
24.2029;0.9899
24.2039;0.9899
24.2049;0.9899
24.2059;0.9899
24.2069;0.9899
24.2079;0.9899
24.2089;0.9899
24.2099;0.9899
24.2109;0.9899
24.2119;0.9899
24.2129;0.9899
24.2139;0.9899
24.2149;0.9899
24.2159;0.9899
24.2169;0.9899
24.2179;0.9899
24.2189;0.9899
24.2199;0.9899
24.2209;0.9899
24.2219;0.9899
24.2229;0.9899
24.2239;0.9899
24.2249;0.9899
24.2259;0.9899
24.2269;0.9899
24.2279;0.9899
24.2289;0.9899
24.2299;0.9899
24.2309;0.9899
24.2319;0.9899
24.2329;0.9899
24.2339;0.9899
24.2349;0.9899
24.2359;0.9899
24.2369;0.9899
24.2379;0.9899
24.2389;0.9899
24.2399;0.9899
24.2409;0.9899
24.2419;0.9899
24.2429;0.9899
24.2439;0.9899
24.2449;0.9899
24.2459;0.9899
24.2469;0.9899
24.2479;0.9899
24.2489;0.9899
24.2499;0.9899
24.2509;0.9899
24.2519;0.9899
24.2529;0.9899
24.2539;0.9899
24.2549;0.9899
24.2559;0.9899
24.2569;0.9899
24.2579;0.9899
24.2589;0.9899
24.2599;0.9899
24.2609;0.9899
24.2619;0.9899
24.2629;0.9899
24.2639;0.9899
24.2649;0.9899
24.2659;0.9899
24.2669;0.9899
24.2679;0.9899
24.2689;0.9899
24.2699;0.9899
24.2709;0.9899
24.2719;0.9899
24.2729;0.9899
24.2739;0.9899
24.2749;0.9899
24.2759;0.9899
24.2769;0.9899
24.2779;0.9899
24.2789;0.9899
24.2799;0.9899
24.2809;0.9899
24.2819;0.9899
24.2829;0.9899
24.2839;0.9899
24.2849;0.9899
24.2859;0.9899
24.2869;0.9899
24.2879;0.9899
24.2889;0.9899
24.2899;0.9899
24.2909;0.9899
24.2919;0.9899
24.2929;0.9899
24.2939;0.9899
24.2949;0.9899
24.2959;0.9899
24.2969;0.9899
24.2979;0.9899
24.2989;0.9899
24.2999;0.9899
24.3009;0.9899
24.3019;0.9899
24.3029;0.9899
24.3039;0.9899
24.3049;0.9899
24.3059;0.9899
24.3069;0.9899
24.3079;0.9899
24.3089;0.9899
24.3099;0.9899
24.3109;0.9899
24.3119;0.9899
24.3129;0.9899
24.3139;0.9899
24.3149;0.9899
24.3159;0.9899
24.3169;0.9899
24.3179;0.9899
24.3189;0.9899
24.3199;0.9899
24.3209;0.9899
24.3219;0.9899
24.3229;0.9899
24.3239;0.9899
24.3249;0.9899
24.3259;0.9899
24.3269;0.9899
24.3279;0.9899
24.3289;0.9899
24.3299;0.9899
24.3309;0.9899
24.3319;0.9899
24.3329;0.9899
24.3339;0.9899
24.3349;0.9899
24.3359;0.9899
24.3369;0.9899
24.3379;0.9899
24.3389;0.9899
24.3399;0.9899
24.3409;0.9899
24.3419;0.9899
24.3429;0.9899
24.3439;0.9899
24.3449;0.9899
24.3459;0.9899
24.3469;0.9899
24.3479;0.9899
24.3489;0.9899
24.3499;0.9899
